-6.780000209808349609e+00,-3.525196075439453125e+00,2.500000000000000000e+01
-6.559999942779541016e+00,-3.066087961196899414e+00,2.500000000000000000e+01
-6.340000152587890625e+00,-2.622675895690917969e+00,2.500000000000000000e+01
-6.119999885559082031e+00,-2.194960117340087891e+00,2.500000000000000000e+01
-5.900000095367431641e+00,-1.782940030097961426e+00,2.500000000000000000e+01
-5.679999828338623047e+00,-1.386615991592407227e+00,2.500000000000000000e+01
-5.460000038146972656e+00,-1.005988001823425293e+00,2.500000000000000000e+01
-5.239999771118164062e+00,-6.410560011863708496e-01,2.500000000000000000e+01
-5.019999980926513672e+00,-2.918199896812438965e-01,2.500000000000000000e+01
-4.800000190734863281e+00,4.171999916434288025e-02,2.500000000000000000e+01
-4.579999923706054688e+00,3.595640063285827637e-01,2.500000000000000000e+01
-4.360000133514404297e+00,6.617119908332824707e-01,2.500000000000000000e+01
-4.139999866485595703e+00,9.481639862060546875e-01,2.500000000000000000e+01
-3.920000076293945312e+00,1.218919992446899414e+00,2.500000000000000000e+01
-3.700000047683715820e+00,1.473979949951171875e+00,2.500000000000000000e+01
-3.480000019073486328e+00,1.713343977928161621e+00,2.500000000000000000e+01
-3.259999990463256836e+00,1.937011957168579102e+00,2.500000000000000000e+01
-3.039999961853027344e+00,2.144984006881713867e+00,2.500000000000000000e+01
-2.819999933242797852e+00,2.337260007858276367e+00,2.500000000000000000e+01
-2.599999904632568359e+00,2.513839960098266602e+00,2.500000000000000000e+01
-2.380000114440917969e+00,2.674724102020263672e+00,2.500000000000000000e+01
-2.160000085830688477e+00,2.819911956787109375e+00,2.500000000000000000e+01
-1.940000057220458984e+00,2.949404001235961914e+00,2.500000000000000000e+01
-1.720000028610229492e+00,3.063199996948242188e+00,2.500000000000000000e+01
-1.500000000000000000e+00,3.161299943923950195e+00,2.500000000000000000e+01
-1.279999971389770508e+00,3.243704080581665039e+00,2.500000000000000000e+01
-1.059999942779541016e+00,3.310411930084228516e+00,2.500000000000000000e+01
-8.399999737739562988e-01,3.361423969268798828e+00,2.500000000000000000e+01
-6.200000047683715820e-01,3.396739959716796875e+00,2.500000000000000000e+01
-4.000000059604644775e-01,3.416359901428222656e+00,2.500000000000000000e+01
-1.800000071525573730e-01,3.420284032821655273e+00,2.500000000000000000e+01
3.999999910593032837e-02,3.408512115478515625e+00,2.500000000000000000e+01
2.599999904632568359e-01,3.381043910980224609e+00,2.500000000000000000e+01
4.799999892711639404e-01,3.337879896163940430e+00,2.500000000000000000e+01
6.999999880790710449e-01,3.279020071029663086e+00,2.500000000000000000e+01
9.200000166893005371e-01,3.204463958740234375e+00,2.500000000000000000e+01
1.139999985694885254e+00,3.114212036132812500e+00,2.500000000000000000e+01
1.360000014305114746e+00,3.008264064788818359e+00,2.500000000000000000e+01
1.580000042915344238e+00,2.886620044708251953e+00,2.500000000000000000e+01
1.799999952316284180e+00,2.749279975891113281e+00,2.500000000000000000e+01
2.019999980926513672e+00,2.596244096755981445e+00,2.500000000000000000e+01
2.240000009536743164e+00,2.427511930465698242e+00,2.500000000000000000e+01
2.460000038146972656e+00,2.243083953857421875e+00,2.500000000000000000e+01
2.680000066757202148e+00,2.042959928512573242e+00,2.500000000000000000e+01
2.900000095367431641e+00,1.827139973640441895e+00,2.500000000000000000e+01
3.119999885559082031e+00,1.595623970031738281e+00,2.500000000000000000e+01
3.339999914169311523e+00,1.348412036895751953e+00,2.500000000000000000e+01
3.559999942779541016e+00,1.085504055023193359e+00,2.500000000000000000e+01
3.779999971389770508e+00,8.069000244140625000e-01,2.500000000000000000e+01
4.000000000000000000e+00,5.126000046730041504e-01,2.500000000000000000e+01
4.219999790191650391e+00,2.026039958000183105e-01,2.500000000000000000e+01
4.440000057220458984e+00,-1.230880022048950195e-01,2.500000000000000000e+01
4.659999847412109375e+00,-4.644759893417358398e-01,2.500000000000000000e+01
4.880000114440917969e+00,-8.215600252151489258e-01,2.500000000000000000e+01
5.099999904632568359e+00,-1.194339990615844727e+00,2.500000000000000000e+01
5.320000171661376953e+00,-1.582816004753112793e+00,2.500000000000000000e+01
5.539999961853027344e+00,-1.986987948417663574e+00,2.500000000000000000e+01
5.760000228881835938e+00,-2.406856060028076172e+00,2.500000000000000000e+01
5.980000019073486328e+00,-2.842420101165771484e+00,2.500000000000000000e+01
6.199999809265136719e+00,-3.293679952621459961e+00,2.500000000000000000e+01
6.420000076293945312e+00,-3.760636091232299805e+00,2.500000000000000000e+01
