-6.650000095367431641e+00,-3.624525070190429688e+00,2.500000000000000000e+01
-6.300000190734863281e+00,-3.273575067520141602e+00,2.500000000000000000e+01
-5.949999809265136719e+00,-2.947149991989135742e+00,2.500000000000000000e+01
-5.599999904632568359e+00,-2.645250082015991211e+00,2.500000000000000000e+01
-5.250000000000000000e+00,-2.367875099182128906e+00,2.500000000000000000e+01
-4.900000095367431641e+00,-2.115025043487548828e+00,2.500000000000000000e+01
-4.550000190734863281e+00,-1.886700034141540527e+00,2.500000000000000000e+01
-4.199999809265136719e+00,-1.682899951934814453e+00,2.500000000000000000e+01
-3.849999904632568359e+00,-1.503625035285949707e+00,2.500000000000000000e+01
-3.500000000000000000e+00,-1.348875045776367188e+00,2.500000000000000000e+01
-3.150000095367431641e+00,-1.218649983406066895e+00,2.500000000000000000e+01
-2.799999952316284180e+00,-1.112949967384338379e+00,2.500000000000000000e+01
-2.450000047683715820e+00,-1.031774997711181641e+00,2.500000000000000000e+01
-2.099999904632568359e+00,-9.751250147819519043e-01,2.500000000000000000e+01
-1.750000000000000000e+00,-9.430000185966491699e-01,2.500000000000000000e+01
-1.399999976158142090e+00,-9.354000091552734375e-01,2.500000000000000000e+01
-1.049999952316284180e+00,-9.523249864578247070e-01,2.500000000000000000e+01
-6.999999880790710449e-01,-9.937750101089477539e-01,2.500000000000000000e+01
-3.499999940395355225e-01,-1.059749960899353027e+00,2.500000000000000000e+01
-1.887379141862766119e-15,-1.150249958038330078e+00,2.500000000000000000e+01
3.499999940395355225e-01,-1.265275001525878906e+00,2.500000000000000000e+01
6.999999880790710449e-01,-1.404824972152709961e+00,2.500000000000000000e+01
1.049999952316284180e+00,-1.568899989128112793e+00,2.500000000000000000e+01
1.399999976158142090e+00,-1.757500052452087402e+00,2.500000000000000000e+01
1.750000000000000000e+00,-1.970625042915344238e+00,2.500000000000000000e+01
2.099999904632568359e+00,-2.208275079727172852e+00,2.500000000000000000e+01
2.450000047683715820e+00,-2.470449924468994141e+00,2.500000000000000000e+01
2.799999952316284180e+00,-2.757149934768676758e+00,2.500000000000000000e+01
3.150000095367431641e+00,-3.068375110626220703e+00,2.500000000000000000e+01
3.500000000000000000e+00,-3.404124975204467773e+00,2.500000000000000000e+01
3.849999904632568359e+00,-3.764400005340576172e+00,2.500000000000000000e+01
4.199999809265136719e+00,-4.149199962615966797e+00,2.500000000000000000e+01
